Data Source,DISTRICT,Variety,Yield
Sirajganj RS,Bogura,BRRI dhan104,6.77
Sirajganj RS,Bogura,BRRI dhan104,6.98
Sirajganj RS,Bogura,BRRI dhan104,6.91
Sirajganj RS,Bogura,BRRI dhan104,6.41
Sirajganj RS,Bogura,BRRI dhan104,6.64
Sirajganj RS,Bogura,BRRI dhan104,6.79
Sirajganj RS,Bogura,BRRI dhan104,6.94
Sirajganj RS,Bogura,BRRI dhan104,6.73
Sirajganj RS,Bogura,BRRI dhan104,5.99
Sirajganj RS,Bogura,BRRI dhan104,6.86
Sirajganj RS,Bogura,BRRI dhan105,7.96
Sirajganj RS,Bogura,BRRI dhan105,7.91
Sirajganj RS,Bogura,BRRI dhan105,7.77
Sirajganj RS,Bogura,BRRI dhan105,6.97
Sirajganj RS,Bogura,BRRI dhan105,6.77
Sirajganj RS,Bogura,BRRI dhan105,7.98
Sirajganj RS,Bogura,BRRI dhan105,6.91
Sirajganj RS,Bogura,BRRI dhan105,7.11
Sirajganj RS,Bogura,BRRI dhan105,7.03
Sirajganj RS,Bogura,BRRI dhan105,6.79
Sirajganj RS,Bogura,BRRI dhan105,6.94
Sirajganj RS,Bogura,BRRI dhan105,6.73
Sirajganj RS,Bogura,BRRI dhan105,7.99
Sirajganj RS,Bogura,BRRI dhan105,6.86
Sirajganj RS,Bogura,BRRI dhan105,6.36
Sirajganj RS,Bogura,BRRI dhan105,7.96
Sirajganj RS,Bogura,BRRI dhan105,7.91
Sirajganj RS,Bogura,BRRI dhan105,7.77
Sirajganj RS,Bogura,BRRI dhan105,6.97
Sirajganj RS,Bogura,BRRI dhan105,6.77
Sirajganj RS,Bogura,BRRI dhan105,7.98
Sirajganj RS,Bogura,BRRI dhan105,6.91
Sirajganj RS,Bogura,BRRI dhan105,7.11
Sirajganj RS,Bogura,BRRI dhan105,7.03
Sirajganj RS,Bogura,BRRI dhan105,7.79
Sirajganj RS,Bogura,BRRI dhan107,7.94
Sirajganj RS,Bogura,BRRI dhan107,7.73
Sirajganj RS,Bogura,BRRI dhan107,7.99
Sirajganj RS,Bogura,BRRI dhan107,6.86
Sirajganj RS,Bogura,BRRI dhan107,6.36
Sirajganj RS,Bogura,BRRI dhan101,6.53
Sirajganj RS,Bogura,BRRI dhan101,6.71
Sirajganj RS,Bogura,BRRI dhan101,6.61
Sirajganj RS,Bogura,BRRI dhan101,6.53
Sirajganj RS,Bogura,BRRI dhan101,6.79
Sirajganj RS,Bogura,BRRI dhan102,7.78
Sirajganj RS,Bogura,BRRI dhan102,6.91
Sirajganj RS,Bogura,BRRI dhan102,7.11
Sirajganj RS,Bogura,BRRI dhan102,7.63
Sirajganj RS,Bogura,BRRI dhan102,6.79
Sirajganj RS,Bogura,BRRI dhan102,7.94
Sirajganj RS,Bogura,BRRI dhan102,6.73
Sirajganj RS,Bogura,BRRI dhan102,7.99
Sirajganj RS,Bogura,BRRI dhan102,6.86
Sirajganj RS,Bogura,BRRI dhan102,6.36
Sirajganj RS,Bogura,BRRI dhan102,5.97
Sirajganj RS,Bogura,BRRI dhan102,6.79
Sirajganj RS,Bogura,BRRI dhan102,6.98
Sirajganj RS,Bogura,BRRI dhan102,7.83
Sirajganj RS,Bogura,BRRI dhan102,7.96
Sirajganj RS,Bogura,BRRI dhan102,7.91
Sirajganj RS,Bogura,BRRI dhan102,7.77
Sirajganj RS,Bogura,BRRI dhan102,6.97
Sirajganj RS,Bogura,BRRI dhan102,7.91
Sirajganj RS,Bogura,BRRI dhan102,7.81
Sirajganj RS,Bogura,BRRI dhan102,7.93
Sirajganj RS,Bogura,BRRI dhan102,7.79
Sirajganj RS,Bogura,BRRI dhan102,6.94
Sirajganj RS,Bogura,BRRI dhan102,6.73
Sirajganj RS,Bogura,BRRI dhan102,6.99
Sirajganj RS,Bogura,BRRI dhan102,6.97
Sirajganj RS,Bogura,BRRI dhan102,6.78
Sirajganj RS,Bogura,BRRI dhan104,6.82
Sirajganj RS,Bogura,BRRI dhan104,6.96
Sirajganj RS,Bogura,BRRI dhan104,6.81
Sirajganj RS,Bogura,BRRI dhan105,7.96
Sirajganj RS,Bogura,BRRI dhan105,7.91
Sirajganj RS,Bogura,BRRI dhan105,7.77
Sirajganj RS,Bogura,BRRI dhan105,6.97
Sirajganj RS,Bogura,BRRI dhan105,6.77
Sirajganj RS,Bogura,BRRI dhan107,7.96
Sirajganj RS,Bogura,BRRI dhan107,7.91
Sirajganj RS,Bogura,BRRI dhan107,7.77
Sirajganj RS,Bogura,BRRI dhan107,6.97
Sirajganj RS,Bogura,BRRI dhan107,6.77
Sirajganj RS,Bogura,BRRI dhan102,7.98
Sirajganj RS,Bogura,BRRI dhan105,7.77
Sirajganj RS,Bogura,BRRI dhan104,6.58
Sirajganj RS,Bogura,BRRI dhan101,6.91
Sirajganj RS,Bogura,BRRI dhan107,7.88
Sirajganj RS,Bogura,BRRI dhan104,6.53
Sirajganj RS,Bogura,BRRI dhan102,7.78
Sirajganj RS,Bogura,BRRI dhan102,6.91
Sirajganj RS,Bogura,BRRI dhan102,7.11
Sirajganj RS,Bogura,BRRI dhan107,7.63
Sirajganj RS,Bogura,BRRI dhan102,6.79
Sirajganj RS,Bogura,BRRI dhan101,6.94
Sirajganj RS,Bogura,BRRI dhan105,6.73
Sirajganj RS,Bogura,BRRI dhan102,7.99
Sirajganj RS,Bogura,BRRI dhan104,6.86
Sirajganj RS,Bogura,BRRI dhan102,6.36
Sirajganj RS,Bogura,BRRI dhan101,5.97
Sirajganj RS,Bogura,BRRI dhan102,6.79
Sirajganj RS,Bogura,BRRI dhan105,6.98
Sirajganj RS,Bogura,BRRI dhan102,7.83
Sirajganj RS,Bogura,BRRI dhan102,7.96
Sirajganj RS,Bogura,BRRI dhan102,7.91
Sirajganj RS,Bogura,BRRI dhan107,7.77
Sirajganj RS,Bogura,BRRI dhan102,6.97
Sirajganj RS,Bogura,BRRI dhan105,7.91
Sirajganj RS,Bogura,BRRI dhan102,7.81
Sirajganj RS,Bogura,BRRI dhan102,7.93
Sirajganj RS,Bogura,BRRI dhan107,7.79
Sirajganj RS,Bogura,BRRI dhan105,6.94
Sirajganj RS,Bogura,BRRI dhan102,6.73
Rangpur RS,Rangpur,BRRI dhan105,7.92042042
Rangpur RS,Rangpur,BRRI dhan105,8.048048048
Rangpur RS,Rangpur,BRRI dhan105,7.807807808
Rangpur RS,Rangpur,BRRI dhan105,7.957957958
Rangpur RS,Rangpur,BRRI dhan105,7.695195195
Rangpur RS,Rangpur,BRRI dhan101,7.582582583
Rangpur RS,Rangpur,BRRI dhan101,7.657657658
Rangpur RS,Rangpur,BRRI dhan101,7.432432432
Rangpur RS,Rangpur,BRRI dhan101,7.46996997
Rangpur RS,Rangpur,BRRI dhan101,7.582582583
Rangpur RS,Rangpur,BRRI dhan89,7.807807808
Rangpur RS,Rangpur,BRRI dhan89,7.777777778
Rangpur RS,Rangpur,BRRI dhan89,7.845345345
Rangpur RS,Rangpur,BRRI dhan89,7.695195195
Rangpur RS,Rangpur,BRRI dhan89,7.71021021
Rangpur RS,Rangpur,BRRI dhan89,7.792792793
Rangpur RS,Rangpur,BRRI dhan102,7.957957958
Rangpur RS,Rangpur,BRRI dhan102,8.018018018
Rangpur RS,Rangpur,BRRI hybrid dhan5,7.927927928
Rangpur RS,Rangpur,BRRI dhan89,7.732732733
Rangpur RS,Rangpur,BRRI hybrid dhan5,8.783783784
Rangpur RS,Rangpur,BRRI hybrid dhan5,8.558558559
Rangpur RS,Rangpur,BRRI dhan89,7.657657658
Rangpur RS,Rangpur,BRRI dhan101,7.432432432
Rangpur RS,Rangpur,BRRI dhan105,7.845345345
Rangpur RS,Rangpur,BRRI dhan89,7.807807808
Rangpur RS,Rangpur,BRRI dhan101,7.507507508
Rangpur RS,Rangpur,BRRI dhan105,7.732732733
Rangpur RS,Rangpur,BRRI dhan105,7.807807808
Rangpur RS,Rangpur,BRRI dhan101,7.657657658
Rangpur RS,Rangpur,BRRI dhan105,7.695195195
Rangpur RS,Rangpur,BRRI dhan101,7.46996997
Rangpur RS,Rangpur,BRRI dhan101,7.394894895
Rangpur RS,Rangpur,BRRI dhan105,7.545045045
Rangpur RS,Rangpur,BRRI dhan89,7.582582583
Rangpur RS,Rangpur,BRRI dhan89,7.77027027
Rangpur RS,Rangpur,BRRI dhan105,7.807807808
Rangpur RS,Rangpur,BRRI dhan89,7.732732733
Rangpur RS,Rangpur,BRRI dhan101,7.282282282
Rangpur RS,Rangpur,BRRI dhan89,7.71021021
Rangpur RS,Rangpur,BRRI dhan105,7.582582583
Rangpur RS,Rangpur,BRRI dhan101,7.394894895
Rangpur RS,Rangpur,BRRI dhan89,7.027027027
Rangpur RS,Rangpur,BRRI dhan101,7.582582583
Rangpur RS,Rangpur,BRRI dhan101,7.62012012
Rangpur RS,Rangpur,BRRI dhan89,7.792792793
Rangpur RS,Rangpur,BRRI dhan102,7.882882883
Rangpur RS,Rangpur,BRRI dhan105,7.845345345
Rangpur RS,Rangpur,BRRI dhan105,7.695195195
Rangpur RS,Rangpur,BRRI dhan89,7.807807808
Rangpur RS,Rangpur,BRRI dhan102,7.77027027
Rangpur RS,Rangpur,BRRI hybrid dhan5,8.708708709
Rangpur RS,Rangpur,BRRI dhan89,7.807807808
Rangpur RS,Rangpur,BRRI dhan101,7.695195195
Rangpur RS,Rangpur,BRRI dhan105,7.777777778
Rangpur RS,Rangpur,BRRI dhan101,7.657657658
Rangpur RS,Rangpur,BRRI dhan89,7.792792793
Rangpur RS,Rangpur,BRRI dhan105,7.845345345
Rangpur RS,Rangpur,BRRI dhan102,7.77027027
Rangpur RS,Rangpur,BRRI hybrid dhan5,8.708708709
Rangpur RS,Rangpur,BRRI dhan105,7.852852853
Rangpur RS,Rangpur,BRRI dhan89,7.822822823
Rangpur RS,Rangpur,BRRI dhan105,7.777777778
Rangpur RS,Rangpur,BRRI dhan89,7.695195195
Rangpur RS,Rangpur,BRRI dhan105,7.657657658
Rangpur RS,Rangpur,BRRI dhan101,7.507507508
Rangpur RS,Rangpur,BRRI dhan101,7.46996997
Rangpur RS,Rangpur,BRRI dhan105,7.447447447
Rangpur RS,Rangpur,BRRI dhan89,7.77027027
Rangpur RS,Rangpur,BRRI dhan101,7.62012012
Rangpur RS,Rangpur,BRRI dhan105,7.845345345
Rangpur RS,Rangpur,BRRI dhan102,7.46996997
Rangpur RS,Rangpur,BRRI dhan105,7.545045045
Rangpur RS,Rangpur,BRRI dhan101,7.447447447
Rangpur RS,Rangpur,BRRI dhan89,7.477477477
Rangpur RS,Rangpur,BRRI dhan89,7.582582583
Rangpur RS,Rangpur,BRRI dhan101,7.807807808
Rangpur RS,Rangpur,BRRI dhan89,7.695195195
Rangpur RS,Rangpur,BRRI dhan101,7.807807808
Rangpur RS,Rangpur,BRRI hybrid dhan5,8.633633634
Rangpur RS,Rangpur,BRRI dhan89,7.732732733
Rangpur RS,Rangpur,BRRI dhan105,7.777777778
Rangpur RS,Rangpur,BRRI dhan101,7.62012012
Rangpur RS,Rangpur,BRRI dhan89,7.507507508
Rangpur RS,Rangpur,BRRI dhan102,7.702702703
Rangpur RS,Rangpur,BRRI dhan105,7.785285285
Rangpur RS,Rangpur,BRRI dhan101,7.717717718
Rangpur RS,Rangpur,BRRI dhan101,7.755255255
Rangpur RS,Rangpur,BRRI dhan105,7.807807808
Rangpur RS,Rangpur,BRRI dhan105,7.822822823
Rangpur RS,Rangpur,BRRI dhan101,7.477477477
Rangpur RS,Rangpur,BRRI dhan102,7.394894895
Rangpur RS,Rangpur,BRRI dhan89,7.582582583
Rangpur RS,Rangpur,BRRI dhan89,7.642642643
Rangpur RS,Rangpur,BRRI dhan89,7.695195195
Rangpur RS,Rangpur,BRRI dhan105,7.807807808
Rangpur RS,Rangpur,BRRI dhan105,7.792792793
Rangpur RS,Rangpur,BRRI dhan89,7.732732733
Rangpur RS,Rangpur,BRRI dhan89,7.845345345
Rangpur RS,Rangpur,BRRI dhan89,7.807807808
Rangpur RS,Rangpur,BRRI dhan89,7.582582583
Rangpur RS,Rangpur,BRRI dhan105,7.77027027
Rangpur RS,Rangpur,BRRI dhan89,7.695195195
Rangpur RS,Rangpur,BRRI dhan101,7.777777778
Rangpur RS,Rangpur,BRRI dhan101,7.822822823
Rangpur RS,Rangpur,BRRI dhan101,7.582582583
Rangpur RS,Rangpur,BRRI dhan105,7.845345345
Rangpur RS,Rangpur,BRRI dhan105,7.77027027
Rangpur RS,Rangpur,BRRI dhan105,7.837837838
Rangpur RS,Rangpur,BRRI hybrid dhan5,7.695195195
Rangpur RS,Rangpur,BRRI dhan101,7.582582583
Rangpur RS,Rangpur,BRRI dhan101,7.545045045
Rangpur RS,Rangpur,BRRI dhan101,7.695195195
Rangpur RS,Rangpur,BRRI dhan101,7.545045045
Rangpur RS,Rangpur,BRRI dhan105,7.792792793
Rangpur RS,Lalmonirhat,BRRI dhan105,7.702702703
Rangpur RS,Lalmonirhat,BRRI dhan105,7.845345345
Rangpur RS,Lalmonirhat,BRRI dhan102,7.867867868
Rangpur RS,Lalmonirhat,BRRI dhan105,7.777777778
Rangpur RS,Lalmonirhat,BRRI dhan105,7.695195195
Rangpur RS,Lalmonirhat,BRRI dhan105,7.755255255
Rangpur RS,Lalmonirhat,BRRI dhan89,7.717717718
Rangpur RS,Lalmonirhat,BRRI hybrid dhan8,8.671171171
Rangpur RS,Lalmonirhat,BRRI dhan89,7.695195195
Rangpur RS,Lalmonirhat,BRRI dhan105,7.77027027
Rangpur RS,Lalmonirhat,BRRI dhan89,7.807807808
Rangpur RS,Lalmonirhat,BRRI dhan101,7.77027027
Rangpur RS,Lalmonirhat,BRRI dhan105,7.432432432
Rangpur RS,Lalmonirhat,BRRI dhan89,7.582582583
Rangpur RS,Lalmonirhat,BRRI dhan102,7.545045045
Rangpur RS,Lalmonirhat,BRRI dhan101,7.432432432
Rangpur RS,Lalmonirhat,BRRI dhan89,7.657657658
Rangpur RS,Lalmonirhat,BRRI dhan89,7.522522523
Rangpur RS,Lalmonirhat,BRRI dhan101,7.62012012
Rangpur RS,Lalmonirhat,BRRI dhan105,7.807807808
Rangpur RS,Lalmonirhat,BRRI dhan105,7.852852853
Rangpur RS,Lalmonirhat,BRRI dhan101,7.597597598
Rangpur RS,Lalmonirhat,BRRI dhan101,7.695195195
Rangpur RS,Lalmonirhat,BRRI dhan105,7.822822823
Rangpur RS,Lalmonirhat,BRRI dhan89,7.545045045
Rangpur RS,Lalmonirhat,BRRI hybrid dhan8,8.783783784
Rangpur RS,Lalmonirhat,BRRI dhan89,7.71021021
Rangpur RS,Lalmonirhat,BRRI dhan89,7.702702703
Rangpur RS,Lalmonirhat,BRRI dhan101,7.507507508
Rangpur RS,Lalmonirhat,BRRI dhan101,7.46996997
Rangpur RS,Lalmonirhat,BRRI dhan105,7.867867868
Rangpur RS,Lalmonirhat,BRRI dhan105,7.897897898
Rangpur RS,Lalmonirhat,BRRI dhan102,7.522522523
Rangpur RS,Lalmonirhat,BRRI dhan89,7.77027027
Rangpur RS,Lalmonirhat,BRRI dhan101,7.755255255
Rangpur RS,Lalmonirhat,BRRI dhan105,7.927927928
Rangpur RS,Lalmonirhat,BRRI dhan105,7.957957958
Rangpur RS,Lalmonirhat,BRRI dhan89,7.852852853
Rangpur RS,Lalmonirhat,BRRI dhan102,7.747747748
Rangpur RS,Kurigram,BRRI hybrid dhan8,8.896396396
Rangpur RS,Kurigram,BRRI dhan100,7.432432432
Rangpur RS,Kurigram,BRRI dhan100,7.477477477
Rangpur RS,Kurigram,BRRI dhan100,7.545045045
Rangpur RS,Kurigram,BRRI dhan100,7.62012012
Rangpur RS,Kurigram,BRRI dhan100,7.657657658
Rangpur RS,Kurigram,BRRI dhan100,7.62012012
Rangpur RS,Kurigram,BRRI dhan101,7.732732733
Rangpur RS,Kurigram,BRRI dhan101,7.71021021
Rangpur RS,Kurigram,BRRI dhan101,7.777777778
Rangpur RS,Kurigram,BRRI dhan101,7.792792793
Rangpur RS,Kurigram,BRRI dhan101,7.702702703
Rangpur RS,Kurigram,BRRI dhan102,7.807807808
Rangpur RS,Kurigram,BRRI dhan102,7.867867868
Rangpur RS,Kurigram,BRRI dhan105,7.957957958
Rangpur RS,Kurigram,BRRI dhan105,7.972972973
Rangpur RS,Kurigram,BRRI dhan105,7.845345345
Rangpur RS,Kurigram,BRRI dhan105,7.822822823
Rangpur RS,Kurigram,BRRI dhan105,7.995495495
Rangpur RS,Kurigram,BRRI dhan89,7.792792793
Rangpur RS,Kurigram,BRRI dhan89,7.642642643
Rangpur RS,Kurigram,BRRI dhan89,7.755255255
Rangpur RS,Kurigram,BRRI dhan89,7.725225225
Rangpur RS,Kurigram,BRRI dhan89,7.785285285
Rangpur RS,Kurigram,BRRI dhan89,7.807807808
Rangpur RS,Kurigram,BRRI dhan89,7.657657658
Rangpur RS,Kurigram,BRRI dhan105,7.98048048
Rangpur RS,Kurigram,BRRI dhan105,7.92042042
Rangpur RS,Kurigram,BRRI dhan105,7.957957958
Rangpur RS,Kurigram,BRRI dhan105,7.852852853
Rangpur RS,Kurigram,BRRI dhan105,7.77027027
Rangpur RS,Kurigram,BRRI dhan101,7.92042042
Rangpur RS,Kurigram,BRRI dhan101,7.807807808
Rangpur RS,Kurigram,BRRI dhan101,7.702702703
Rangpur RS,Kurigram,BRRI dhan101,7.755255255
Rangpur RS,Kurigram,BRRI dhan102,7.77027027
Rangpur RS,Kurigram,BRRI dhan102,7.807807808
Rangpur RS,Kurigram,BRRI dhan101,7.657657658
Rangpur RS,Kurigram,BRRI dhan89,7.777777778
Rangpur RS,Kurigram,BRRI dhan89,7.845345345
Rangpur RS,Kurigram,BRRI dhan101,7.77027027
Rangpur RS,Kurigram,BRRI dhan102,7.882882883
Rangpur RS,Kurigram,BRRI dhan102,7.92042042
Rangpur RS,Kurigram,BRRI dhan89,7.807807808
Rangpur RS,Kurigram,BRRI dhan101,7.77027027
Rangpur RS,Kurigram,BRRI dhan89,7.732732733
Rangpur RS,Kurigram,BRRI dhan89,7.695195195
Rangpur RS,Kurigram,BRRI dhan101,7.755255255
Rangpur RS,Kurigram,BRRI dhan105,7.995495495
Rangpur RS,Kurigram,BRRI dhan105,8.003003003
Rangpur RS,Kurigram,BRRI dhan105,7.882882883
Rangpur RS,Kurigram,BRRI dhan89,7.77027027
Rangpur RS,Kurigram,BRRI hybrid dhan8,8.896396396
Rangpur RS,Kurigram,BRRI dhan101,7.732732733
Rangpur RS,Kurigram,BRRI dhan105,7.92042042
Rangpur RS,Kurigram,BRRI dhan105,7.995495495
Rangpur RS,Kurigram,BRRI dhan105,7.92042042
Rangpur RS,Kurigram,BRRI dhan105,7.98048048
Rangpur RS,Kurigram,BRRI hybrid dhan8,8.903903904
Rangpur RS,Kurigram,BRRI dhan89,7.8003003
Rangpur RS,Kurigram,BRRI dhan102,7.822822823
Rangpur RS,Kurigram,BRRI dhan105,7.882882883
Rangpur RS,Kurigram,BRRI dhan101,7.77027027
Rangpur RS,Kurigram,BRRI dhan89,7.777777778
Rangpur RS,Kurigram,BRRI dhan101,7.747747748
Rangpur RS,Kurigram,BRRI dhan89,7.732732733
Rangpur RS,Kurigram,BRRI dhan105,7.995495495
Rangpur RS,Kurigram,BRRI dhan89,7.77027027
Rangpur RS,Kurigram,BRRI dhan89,7.755255255
Rangpur RS,Kurigram,BRRI dhan101,7.657657658
Rangpur RS,Kurigram,BRRI dhan101,7.62012012
Rangpur RS,Kurigram,BRRI dhan89,7.77027027
Rangpur RS,Kurigram,BRRI dhan101,7.657657658
Rangpur RS,Kurigram,BRRI dhan89,7.777777778
Rangpur RS,Kurigram,BRRI dhan105,7.92042042
Rangpur RS,Kurigram,BRRI dhan89,7.807807808
Rangpur RS,Kurigram,BRRI dhan89,7.867867868
Rangpur RS,Kurigram,BRRI dhan89,7.792792793
Rangpur RS,Kurigram,BRRI dhan89,7.882882883
Rangpur RS,Kurigram,BRRI dhan89,7.852852853
Rangpur RS,Kurigram,BRRI dhan89,7.912912913
Rangpur RS,Kurigram,BRRI dhan101,7.942942943
Rangpur RS,Kurigram,BRRI dhan101,7.972972973
Rangpur RS,Kurigram,BRRI dhan101,7.987987988
Rangpur RS,Kurigram,BRRI dhan101,7.875375375
Rangpur RS,Kurigram,BRRI dhan101,7.845345345
Rangpur RS,Kurigram,BRRI dhan101,7.912912913
Rangpur RS,Kurigram,BRRI dhan105,8.153153153
Rangpur RS,Kurigram,BRRI dhan105,8.198198198
Rangpur RS,Kurigram,BRRI dhan105,8.078078078
Rangpur RS,Kurigram,BRRI dhan105,8.093093093
Rangpur RS,Kurigram,BRRI dhan105,8.168168168
Rangpur RS,Kurigram,BRRI dhan105,8.213213213
Rangpur RS,Kurigram,BRRI hybrid dhan5,8.408408408
Rangpur RS,Kurigram,BRRI dhan89,7.845345345
Rangpur RS,Kurigram,BRRI dhan105,7.845345345
Rangpur RS,Kurigram,BRRI dhan101,7.845345345
Rangpur RS,Kurigram,BRRI dhan101,7.845345345
Rangpur RS,Kurigram,BRRI dhan89,7.845345345
Rangpur RS,Kurigram,BRRI dhan89,7.845345345
Rangpur RS,Kurigram,BRRI dhan89,7.845345345
Rangpur RS,Kurigram,BRRI dhan89,7.845345345
Rangpur RS,Kurigram,BRRI dhan105,7.845345345
Rangpur RS,Kurigram,BRRI hybrid dhan5,7.845345345
Rangpur RS,Kurigram,BRRI dhan101,7.845345345
Rangpur RS,Kurigram,BRRI dhan101,7.845345345
Rangpur RS,Kurigram,BRRI dhan105,7.845345345
Rangpur RS,Kurigram,BRRI dhan105,7.845345345
Rangpur RS,Kurigram,BRRI dhan105,7.845345345
Rangpur RS,Kurigram,BRRI dhan89,7.845345345
Rangpur RS,Kurigram,BRRI dhan101,7.845345345
Rangpur RS,Kurigram,BRRI dhan105,8.070570571
Rangpur RS,Kurigram,BRRI dhan102,7.957957958
Rangpur RS,Nilphamari,BRRI dhan89,7.695195195
Rangpur RS,Nilphamari,BRRI dhan102,7.77027027
Rangpur RS,Nilphamari,BRRI dhan105,8.003003003
Rangpur RS,Nilphamari,BRRI hybrid dhan8,8.933933934
Rangpur RS,Nilphamari,BRRI dhan89,7.807807808
Rangpur RS,Nilphamari,BRRI dhan105,7.882882883
Rangpur RS,Nilphamari,BRRI dhan89,7.807807808
Rangpur RS,Nilphamari,BRRI dhan101,7.77027027
Rangpur RS,Nilphamari,BRRI dhan105,7.995495495
Rangpur RS,Nilphamari,BRRI dhan105,7.935435435
Rangpur RS,Nilphamari,BRRI dhan89,7.77027027
Rangpur RS,Nilphamari,BRRI dhan89,7.77027027
Rangpur RS,Nilphamari,BRRI dhan101,7.695195195
Rangpur RS,Nilphamari,BRRI dhan89,7.755255255
Rangpur RS,Nilphamari,BRRI dhan101,7.702702703
Rangpur RS,Nilphamari,BRRI dhan101,0.015015015
Rangpur RS,Nilphamari,BRRI dhan101,7.732732733
Rangpur RS,Nilphamari,BRRI dhan102,7.77027027
Rangpur RS,Nilphamari,BRRI dhan89,7.807807808
Rangpur RS,Nilphamari,BRRI dhan101,7.822822823
Rangpur RS,Nilphamari,BRRI dhan101,7.777777778
Rangpur RS,Nilphamari,BRRI dhan105,7.995495495
Rangpur RS,Nilphamari,BRRI dhan89,7.77027027
Rangpur RS,Nilphamari,BRRI dhan89,7.732732733
Rangpur RS,Nilphamari,BRRI dhan89,7.695195195
Rangpur RS,Nilphamari,BRRI dhan101,7.695195195
Rangpur RS,Nilphamari,BRRI dhan105,7.732732733
Rangpur RS,Nilphamari,BRRI hybrid dhan8,8.821321321
Rangpur RS,Nilphamari,BRRI dhan101,7.695195195
Rangpur RS,Nilphamari,BRRI dhan89,7.77027027
Rangpur RS,Nilphamari,BRRI dhan105,7.957957958
Rangpur RS,Nilphamari,BRRI dhan102,7.77027027
Rangpur RS,Nilphamari,BRRI dhan102,7.807807808
Rangpur RS,Nilphamari,BRRI dhan105,7.995495495
Rangpur RS,Nilphamari,BRRI dhan89,7.77027027
Rangpur RS,Nilphamari,BRRI dhan105,7.92042042
Rangpur RS,Nilphamari,BRRI dhan105,7.995495495
Rangpur RS,Nilphamari,BRRI dhan89,7.777777778
Rangpur RS,Nilphamari,BRRI dhan101,7.755255255
Rangpur RS,Nilphamari,BRRI dhan89,7.77027027
Rangpur RS,Nilphamari,BRRI dhan101,7.77027027
Rangpur RS,Nilphamari,BRRI dhan101,7.695195195
Rangpur RS,Nilphamari,BRRI dhan89,7.807807808
Rangpur RS,Nilphamari,BRRI dhan89,7.822822823
Rangpur RS,Nilphamari,BRRI dhan89,7.777777778
Rangpur RS,Nilphamari,BRRI dhan105,7.77027027
Rangpur RS,Nilphamari,BRRI dhan101,7.657657658
Rangpur RS,Nilphamari,BRRI dhan102,7.845345345
Rangpur RS,Nilphamari,BRRI hybrid dhan8,8.896396396
Rangpur RS,Nilphamari,BRRI dhan89,7.807807808
Rangpur RS,Nilphamari,BRRI dhan102,7.867867868
Rangpur RS,Nilphamari,BRRI dhan105,7.957957958
Rangpur RS,Nilphamari,BRRI dhan105,8.003003003
Rangpur RS,Nilphamari,BRRI dhan105,7.912912913
Rangpur RS,Nilphamari,BRRI dhan101,7.92042042
Rangpur RS,Nilphamari,BRRI dhan105,7.77027027
Rangpur RS,Nilphamari,BRRI dhan89,7.995495495
Rangpur RS,Gaibandha,BRRI dhan89,8.003003003
Rangpur RS,Gaibandha,BRRI dhan102,7.92042042
Rangpur RS,Gaibandha,BRRI dhan102,7.957957958
Rangpur RS,Gaibandha,BRRI dhan102,7.807807808
Rangpur RS,Gaibandha,BRRI dhan92,8.018018018
Rangpur RS,Gaibandha,BRRI dhan92,8.070570571
Rangpur RS,Gaibandha,BRRI dhan92,8.048048048
Rangpur RS,Gaibandha,BRRI dhan101,7.957957958
Rangpur RS,Gaibandha,BRRI dhan92,7.912912913
Rangpur RS,Gaibandha,BRRI dhan89,7.995495495
Rangpur RS,Gaibandha,BRRI dhan101,7.807807808
Rangpur RS,Gaibandha,BRRI dhan101,8.033033033
Rangpur RS,Gaibandha,BRRI dhan92,8.145645646
Rangpur RS,Gaibandha,BRRI dhan89,7.92042042
Rangpur RS,Gaibandha,BRRI hybrid dhan3,7.822822823
Rangpur RS,Gaibandha,BRRI hybrid dhan5,8.258258258
Rangpur RS,Gaibandha,BRRI dhan89,7.957957958
Rangpur RS,Gaibandha,BRRI dhan89,7.792792793
Rangpur RS,Gaibandha,BRRI dhan101,7.957957958
Rangpur RS,Gaibandha,BRRI dhan101,7.92042042
Rangpur RS,Gaibandha,BRRI dhan89,7.807807808
Rangpur RS,Gaibandha,BRRI dhan102,7.927927928
Rangpur RS,Gaibandha,BRRI dhan92,7.98048048
Rangpur RS,Gaibandha,BRRI dhan102,7.942942943
Rangpur RS,Gaibandha,BRRI dhan102,7.972972973
Rangpur RS,Gaibandha,BRRI dhan92,8.033033033
Rangpur RS,Gaibandha,BRRI dhan102,7.845345345
Rangpur RS,Gaibandha,BRRI dhan92,7.92042042
Rangpur RS,Gaibandha,BRRI dhan89,7.845345345
Rangpur RS,Gaibandha,BRRI dhan102,8.033033033
Rangpur RS,Gaibandha,BRRI dhan89,7.882882883
Rangpur RS,Gaibandha,BRRI dhan89,7.845345345
Rangpur RS,Gaibandha,BRRI dhan89,7.77027027
Rangpur RS,Gaibandha,BRRI dhan92,7.995495495
Rangpur RS,Gaibandha,BRRI dhan89,7.927927928
Rangpur RS,Gaibandha,BRRI dhan101,7.995495495
Rangpur RS,Gaibandha,BRRI dhan92,7.912912913
Rangpur RS,Gaibandha,BRRI hybrid dhan5,8.220720721
Rangpur RS,Gaibandha,BRRI dhan101,7.957957958
Rangpur RS,Gaibandha,BRRI dhan102,7.927927928
